User_ID,Age,Gender,Annual_Income,Membership_Type,Membership_Duration,Frequency_of_Visit,Preferred_Time,Previous_Membership,Marital_Status,Location,Promotion_Response,Health_Condition,Membership_Prediction,Professional,Professional_Status
18644,18,Female,30423,Basic,32,5,Afternoon,Yes,Single,Suburban,Yes,Good,No,Student,In Education
18645,19,Female,6529,Basic,31,2,Afternoon,No,Divorced,Rural,Yes,Average,Yes,Student,In Education
18646,21,Male,11769,Basic,3,2,Afternoon,No,Single,Rural,Yes,Good,Yes,Student,In Education
18647,31,Male,109990,VIP,21,4,Afternoon,Yes,Divorced,Suburban,No,Poor,No,Employed,Working
18648,49,Female,99537,VIP,5,5,Evening,Yes,Married,Suburban,No,Good,No,Employed,Working
18649,53,Male,75083,Premium,44,1,Morning,No,Married,Rural,No,Good,Yes,Employed,Working
18650,19,Male,35028,Basic,38,2,Morning,Yes,Divorced,Suburban,Yes,Good,Yes,Student,In Education
18651,57,Male,68651,VIP,14,1,Evening,No,Married,Rural,No,Good,No,Late Career,Working
18652,67,Male,50914,Premium,50,4,Morning,No,Single,Urban,No,Average,No,Retired,Retired
18653,68,Female,73581,VIP,24,2,Morning,Yes,Divorced,Suburban,No,Excellent,No,Retired,Retired
18654,31,Female,78366,Premium,32,3,Evening,Yes,Divorced,Suburban,No,Poor,Yes,Employed,Working
18655,37,Female,61392,Basic,16,2,Morning,Yes,Single,Suburban,No,Excellent,No,Employed,Working
18656,42,Female,75329,Premium,50,6,Evening,No,Divorced,Urban,No,Average,Yes,Employed,Working
18657,59,Other,85396,Basic,13,6,Afternoon,No,Divorced,Urban,No,Poor,No,Late Career,Working
18658,66,Female,50862,Premium,53,3,Morning,No,Single,Rural,No,Poor,No,Retired,Retired
18659,25,Male,32424,VIP,24,1,Afternoon,No,Divorced,Urban,Yes,Average,No,Early Career,Working
18660,45,Female,74535,Basic,9,1,Afternoon,No,Single,Urban,No,Poor,No,Employed,Working
18661,63,Male,78091,Premium,49,3,Morning,Yes,Single,Rural,No,Poor,No,Late Career,Working
18662,38,Female,92891,VIP,16,1,Afternoon,Yes,Divorced,Suburban,No,Poor,Yes,Employed,Working
18663,40,Male,76802,Premium,43,5,Morning,Yes,Divorced,Rural,No,Excellent,No,Employed,Working
18664,49,Female,87712,VIP,44,6,Afternoon,Yes,Divorced,Suburban,No,Good,Yes,Employed,Working
18665,25,Female,20196,Basic,45,6,Evening,No,Married,Rural,Yes,Average,Yes,Early Career,Working
18666,48,Male,69944,VIP,40,2,Evening,Yes,Married,Suburban,No,Poor,No,Employed,Working
18667,54,Male,37747,Basic,25,4,Afternoon,Yes,Divorced,Rural,Yes,Good,No,Employed,Working
18668,33,Male,64501,Premium,15,5,Evening,No,Married,Urban,No,Poor,Yes,Employed,Working
18669,57,Female,56460,Premium,30,5,Afternoon,No,Divorced,Urban,No,Excellent,No,Late Career,Working
18670,59,Male,101725,Basic,42,6,Afternoon,Yes,Divorced,Rural,No,Poor,No,Late Career,Working
18671,44,Female,40192,VIP,13,4,Evening,Yes,Divorced,Rural,No,Excellent,No,Employed,Working
18672,57,Male,70760,Premium,60,1,Evening,No,Single,Rural,No,Good,No,Late Career,Working
18673,58,Male,114452,Basic,44,1,Afternoon,Yes,Single,Urban,No,Poor,No,Late Career,Working
18674,35,Male,93752,VIP,21,4,Evening,Yes,Divorced,Suburban,No,Excellent,No,Employed,Working
18675,52,Female,52202,Premium,38,6,Morning,No,Divorced,Urban,No,Average,No,Employed,Working
18676,66,Male,59803,Premium,15,5,Afternoon,No,Divorced,Urban,No,Average,No,Retired,Retired
18677,69,Female,51910,Premium,1,2,Morning,Yes,Single,Suburban,No,Excellent,No,Retired,Retired
18678,32,Female,38077,Basic,58,6,Afternoon,Yes,Divorced,Rural,Yes,Poor,No,Employed,Working
18679,70,Male,76016,VIP,56,5,Evening,No,Divorced,Urban,No,Excellent,Yes,Retired,Retired
18680,44,Male,78798,Basic,16,2,Afternoon,Yes,Divorced,Urban,No,Excellent,Yes,Employed,Working
18681,34,Female,54285,Premium,57,7,Afternoon,Yes,Single,Urban,No,Poor,Yes,Employed,Working
18682,57,Male,87355,VIP,29,1,Morning,No,Married,Rural,No,Poor,No,Late Career,Working
18683,19,Male,26371,Basic,23,2,Afternoon,Yes,Married,Suburban,Yes,Excellent,Yes,Student,In Education
18684,66,Female,18526,Premium,49,3,Morning,Yes,Married,Urban,No,Excellent,Yes,Student,In Education
18685,67,Male,91933,VIP,19,3,Evening,No,Divorced,Rural,No,Good,No,Retired,Retired
18686,48,Male,71364,Premium,35,5,Evening,Yes,Divorced,Urban,No,Poor,No,Employed,Working
18687,54,Other,61532,VIP,49,5,Afternoon,No,Married,Urban,No,Excellent,Yes,Employed,Working
18688,58,Male,116193,VIP,59,3,Afternoon,No,Single,Urban,No,Good,No,Late Career,Working
18689,58,Female,79076,Premium,57,5,Evening,No,Divorced,Urban,No,Poor,No,Late Career,Working
18690,51,Male,76324,VIP,48,1,Morning,No,Married,Urban,No,Poor,Yes,Employed,Working
18691,51,Female,77603,VIP,27,6,Evening,No,Divorced,Urban,No,Good,No,Employed,Working
18692,68,Female,70445,VIP,60,3,Evening,Yes,Single,Suburban,No,Good,Yes,Retired,Retired
18693,20,Male,29606,Basic,34,4,Evening,Yes,Married,Urban,Yes,Poor,Yes,Student,In Education
18694,34,Female,69807,VIP,43,1,Morning,Yes,Married,Urban,No,Poor,No,Employed,Working
18695,31,Female,86158,Basic,48,5,Afternoon,No,Divorced,Urban,No,Average,Yes,Employed,Working
18696,31,Male,91899,VIP,58,3,Evening,No,Divorced,Urban,No,Good,No,Employed,Working
18697,63,Female,81768,VIP,7,5,Afternoon,Yes,Married,Urban,No,Excellent,Yes,Late Career,Working
18698,55,Male,59615,Premium,12,5,Afternoon,No,Married,Urban,No,Poor,Yes,Employed,Working
18699,52,Female,58859,Premium,48,5,Morning,Yes,Married,Rural,No,Average,No,Employed,Working
18700,18,Female,27024,Basic,40,5,Evening,Yes,Married,Suburban,Yes,Average,No,Student,In Education
18701,65,Male,85301,VIP,48,4,Evening,Yes,Married,Rural,No,Excellent,Yes,Late Career,Working
18702,46,Male,52716,Premium,10,2,Evening,Yes,Single,Rural,No,Poor,No,Employed,Working
18703,21,Female,22358,Basic,22,1,Afternoon,Yes,Single,Suburban,Yes,Excellent,Yes,Student,In Education
18704,50,Female,44678,Premium,33,4,Morning,No,Divorced,Rural,No,Excellent,Yes,Employed,Working
18705,34,Male,81184,Basic,12,5,Morning,Yes,Married,Suburban,No,Poor,Yes,Employed,Working
18706,45,Female,50841,Premium,28,6,Morning,No,Divorced,Suburban,No,Excellent,No,Employed,Working
18707,67,Male,57622,Premium,21,6,Evening,No,Divorced,Rural,No,Poor,Yes,Retired,Retired
18708,43,Female,47360,Premium,40,3,Morning,Yes,Married,Urban,No,Average,No,Employed,Working
18709,25,Female,26091,Basic,38,5,Evening,No,Divorced,Urban,Yes,Average,Yes,Early Career,Working
18710,51,Female,76581,Premium,49,3,Afternoon,No,Divorced,Urban,No,Good,Yes,Employed,Working
18711,35,Female,55658,Premium,15,1,Morning,No,Divorced,Rural,No,Good,Yes,Employed,Working
18712,48,Male,88402,Basic,32,2,Afternoon,No,Married,Suburban,No,Average,Yes,Employed,Working
18713,44,Male,77606,Premium,6,5,Evening,Yes,Single,Rural,No,Poor,No,Employed,Working
18714,33,Other,53917,Premium,33,2,Morning,No,Single,Suburban,No,Poor,No,Employed,Working
18715,27,Male,50055,Premium,19,6,Afternoon,Yes,Single,Suburban,No,Poor,No,Early Career,Working
18716,57,Female,103685,VIP,50,1,Afternoon,No,Single,Suburban,No,Poor,No,Late Career,Working
18717,29,Female,45265,Premium,34,4,Morning,No,Married,Suburban,No,Average,Yes,Early Career,Working
18718,39,Female,39485,Basic,30,5,Morning,Yes,Single,Rural,Yes,Average,Yes,Employed,Working
18719,33,Male,58322,Premium,27,6,Evening,Yes,Single,Urban,No,Average,Yes,Employed,Working
18720,29,Male,55793,Premium,26,4,Morning,No,Single,Suburban,No,Excellent,Yes,Early Career,Working
18721,28,Female,24681,Basic,56,1,Evening,No,Married,Urban,Yes,Average,Yes,Early Career,Working
18722,37,Male,70181,VIP,23,4,Morning,Yes,Divorced,Suburban,No,Excellent,No,Employed,Working
18723,68,Female,62016,Premium,59,6,Afternoon,No,Single,Suburban,No,Poor,Yes,Retired,Retired
18724,18,Female,2444,Basic,28,4,Evening,No,Married,Rural,Yes,Average,No,Student,In Education
18725,44,Male,79498,Premium,4,3,Evening,No,Divorced,Rural,No,Good,Yes,Employed,Working
18726,20,Male,22937,Basic,11,3,Morning,No,Single,Suburban,Yes,Poor,No,Student,In Education
18727,29,Female,37801,Basic,21,6,Morning,No,Single,Urban,Yes,Poor,No,Early Career,Working
18728,47,Female,41818,Basic,9,3,Afternoon,No,Married,Rural,No,Excellent,Yes,Employed,Working
18729,26,Female,25325,Basic,47,5,Morning,No,Divorced,Urban,Yes,Good,Yes,Early Career,Working
18730,70,Female,66173,VIP,12,6,Evening,Yes,Single,Suburban,No,Excellent,No,Retired,Retired
18731,54,Female,63658,Basic,38,1,Morning,Yes,Single,Urban,No,Good,Yes,Employed,Working
18732,18,Female,9692,Basic,1,3,Afternoon,Yes,Married,Urban,Yes,Good,Yes,Student,In Education
18733,59,Male,95238,VIP,53,6,Evening,Yes,Single,Suburban,No,Good,Yes,Late Career,Working
18734,66,Female,42984,Premium,56,1,Afternoon,No,Single,Urban,No,Excellent,Yes,Retired,Retired
18735,21,Male,9150,Basic,12,6,Afternoon,Yes,Divorced,Rural,Yes,Poor,No,Student,In Education
18736,32,Female,61765,Premium,23,1,Evening,No,Married,Suburban,No,Poor,No,Employed,Working
18737,68,Female,62439,Premium,41,1,Afternoon,Yes,Single,Suburban,No,Average,No,Retired,Retired
18738,44,Male,78852,Premium,6,1,Morning,No,Divorced,Urban,No,Poor,No,Employed,Working
18739,25,Male,34361,Premium,32,3,Evening,No,Divorced,Urban,Yes,Average,Yes,Early Career,Working
18740,40,Female,53937,Premium,51,4,Afternoon,No,Single,Rural,No,Average,Yes,Employed,Working
18741,32,Male,65053,Basic,51,7,Afternoon,Yes,Single,Rural,No,Good,Yes,Employed,Working
18742,44,Female,59293,Premium,39,5,Morning,Yes,Single,Suburban,No,Average,No,Employed,Working
18743,48,Male,86964,VIP,54,5,Morning,Yes,Married,Suburban,No,Good,No,Employed,Working
18744,56,Female,83482,VIP,28,5,Afternoon,No,Single,Suburban,No,Good,No,Late Career,Working
18745,64,Male,64018,Premium,10,2,Evening,No,Married,Rural,No,Good,No,Late Career,Working
18746,25,Female,26077,Basic,16,4,Morning,No,Single,Rural,Yes,Average,No,Early Career,Working
18747,47,Male,118520,Basic,53,1,Evening,Yes,Married,Suburban,No,Good,No,Employed,Working
18748,59,Male,98169,VIP,20,1,Afternoon,Yes,Married,Rural,No,Excellent,No,Late Career,Working
18749,35,Male,65187,Premium,56,3,Morning,No,Single,Suburban,No,Good,Yes,Employed,Working
18750,21,Female,9989,Basic,22,6,Evening,Yes,Married,Urban,Yes,Good,Yes,Student,In Education
18751,64,Male,128037,VIP,56,4,Afternoon,Yes,Divorced,Suburban,No,Poor,Yes,Late Career,Working
18752,60,Female,105275,VIP,42,4,Evening,Yes,Single,Suburban,No,Good,No,Late Career,Working
18753,39,Male,82644,VIP,24,5,Afternoon,Yes,Single,Urban,No,Excellent,Yes,Employed,Working
18754,20,Female,17043,Basic,30,1,Morning,No,Married,Suburban,Yes,Poor,No,Student,In Education
18755,32,Female,83142,VIP,14,4,Afternoon,No,Married,Suburban,No,Excellent,No,Employed,Working
18756,52,Female,65477,Premium,26,4,Morning,No,Married,Rural,No,Excellent,No,Employed,Working
18757,64,Male,98723,VIP,8,5,Evening,No,Married,Rural,No,Good,Yes,Late Career,Working
18758,55,Female,41316,VIP,26,6,Evening,No,Divorced,Rural,No,Good,Yes,Employed,Working
18759,50,Female,72934,VIP,47,6,Evening,No,Single,Urban,No,Poor,No,Employed,Working
18760,31,Male,98689,Basic,22,6,Evening,No,Single,Suburban,No,Average,No,Employed,Working
18761,65,Male,108824,Basic,48,1,Morning,No,Single,Suburban,No,Excellent,No,Late Career,Working
18762,18,Male,11638,Basic,40,6,Afternoon,No,Single,Urban,Yes,Good,Yes,Student,In Education
18763,70,Male,81175,VIP,12,5,Afternoon,Yes,Married,Urban,No,Excellent,No,Retired,Retired
18764,66,Male,53992,Premium,9,5,Afternoon,No,Married,Urban,No,Good,No,Retired,Retired
18765,43,Male,92976,VIP,30,5,Morning,Yes,Single,Urban,No,Good,No,Employed,Working
18766,25,Female,33487,Basic,37,5,Afternoon,Yes,Divorced,Rural,Yes,Good,No,Early Career,Working
18767,67,Male,78341,Premium,18,1,Evening,No,Divorced,Urban,No,Poor,Yes,Retired,Retired
18768,33,Male,72367,Premium,40,3,Afternoon,Yes,Married,Urban,No,Poor,No,Employed,Working
18769,55,Male,95751,VIP,35,6,Afternoon,No,Married,Urban,No,Excellent,No,Employed,Working
18770,27,Female,21338,Basic,53,5,Evening,Yes,Divorced,Rural,Yes,Excellent,No,Early Career,Working
18771,59,Male,97568,VIP,20,1,Evening,No,Single,Urban,No,Good,No,Late Career,Working
18772,54,Female,64700,Premium,12,1,Afternoon,No,Divorced,Urban,No,Poor,No,Employed,Working
18773,43,Female,75888,Basic,59,4,Evening,Yes,Single,Urban,No,Good,No,Employed,Working
18774,45,Female,76934,VIP,41,4,Evening,Yes,Divorced,Urban,No,Average,Yes,Employed,Working
18775,29,Male,45399,Basic,46,6,Morning,Yes,Married,Urban,No,Excellent,No,Early Career,Working
18776,37,Female,37696,Basic,56,3,Morning,No,Married,Rural,Yes,Average,No,Employed,Working
18777,66,Male,43301,Basic,44,6,Afternoon,No,Married,Urban,No,Poor,Yes,Retired,Retired
18778,31,Female,61648,Premium,37,2,Evening,Yes,Divorced,Urban,No,Poor,No,Employed,Working
18779,63,Female,73207,Basic,44,1,Evening,No,Divorced,Urban,No,Good,Yes,Late Career,Working
18780,52,Female,45241,VIP,39,3,Afternoon,Yes,Divorced,Rural,No,Good,Yes,Employed,Working
18781,46,Other,73883,VIP,55,4,Morning,No,Divorced,Urban,No,Average,Yes,Employed,Working
18782,29,Female,29213,Basic,30,6,Morning,No,Divorced,Rural,Yes,Poor,Yes,Early Career,Working
18783,69,Male,68708,Premium,3,3,Evening,No,Single,Rural,No,Excellent,Yes,Retired,Retired
18784,35,Male,73417,Basic,50,1,Afternoon,No,Divorced,Suburban,No,Excellent,No,Employed,Working
18785,61,Female,76855,Premium,8,6,Morning,No,Divorced,Rural,No,Poor,No,Late Career,Working
18786,19,Female,35651,VIP,53,3,Afternoon,Yes,Single,Suburban,Yes,Excellent,Yes,Student,In Education
18787,19,Female,28053,Basic,42,4,Morning,No,Divorced,Suburban,Yes,Good,Yes,Student,In Education
18788,34,Female,81417,Premium,28,6,Morning,No,Divorced,Suburban,No,Excellent,No,Employed,Working
18789,27,Male,57804,Premium,39,4,Afternoon,Yes,Married,Suburban,No,Excellent,No,Early Career,Working
18790,35,Female,50906,Premium,55,5,Morning,Yes,Divorced,Urban,No,Excellent,No,Employed,Working
18791,39,Female,73077,Basic,1,3,Afternoon,Yes,Married,Suburban,No,Good,No,Employed,Working
18792,36,Male,82394,VIP,17,2,Morning,Yes,Married,Rural,No,Average,Yes,Employed,Working
18793,70,Female,68550,Premium,15,2,Morning,Yes,Single,Urban,No,Poor,No,Retired,Retired
18794,18,Female,9720,Basic,17,4,Afternoon,Yes,Divorced,Rural,Yes,Excellent,No,Student,In Education
18795,41,Female,57860,Premium,12,3,Morning,No,Divorced,Urban,No,Poor,Yes,Employed,Working
18796,53,Female,63091,Premium,40,6,Afternoon,No,Single,Rural,No,Average,No,Employed,Working
18797,42,Male,76795,Premium,19,1,Morning,No,Divorced,Suburban,No,Poor,Yes,Employed,Working
18798,53,Male,97583,VIP,25,2,Evening,Yes,Divorced,Suburban,No,Poor,Yes,Employed,Working
18799,48,Female,71772,VIP,45,2,Evening,Yes,Single,Rural,No,Good,No,Employed,Working
18800,48,Female,58884,Premium,59,5,Evening,Yes,Married,Rural,No,Average,Yes,Employed,Working
18801,19,Male,28627,Basic,38,2,Evening,Yes,Single,Urban,Yes,Good,No,Student,In Education
18802,36,Female,51339,Premium,3,6,Afternoon,No,Divorced,Rural,No,Good,No,Employed,Working
18803,70,Female,46131,VIP,24,5,Evening,No,Married,Urban,No,Average,Yes,Retired,Retired
18804,29,Female,27951,Premium,54,3,Afternoon,No,Divorced,Suburban,No,Average,No,Early Career,Working
18805,27,Female,23460,Basic,58,4,Morning,Yes,Married,Rural,Yes,Poor,No,Early Career,Working
18806,48,Male,51144,Premium,3,4,Evening,Yes,Married,Urban,No,Good,Yes,Employed,Working
18807,62,Female,73878,Premium,45,3,Afternoon,No,Divorced,Urban,No,Average,No,Late Career,Working
18808,39,Male,105909,VIP,43,4,Evening,Yes,Married,Suburban,No,Poor,Yes,Employed,Working
18809,40,Female,56755,Premium,12,6,Evening,No,Single,Urban,No,Poor,No,Employed,Working
18810,69,Male,44628,Basic,8,4,Afternoon,Yes,Single,Urban,No,Average,Yes,Retired,Retired
18811,40,Female,78923,Basic,50,7,Morning,No,Single,Suburban,No,Good,No,Employed,Working
18812,32,Female,78020,VIP,51,1,Afternoon,No,Married,Suburban,No,Good,Yes,Employed,Working
18813,43,Female,52813,Premium,32,2,Afternoon,No,Divorced,Suburban,No,Poor,No,Employed,Working
18814,20,Female,25535,Basic,22,5,Evening,Yes,Single,Suburban,Yes,Good,No,Student,In Education
18815,40,Male,86960,VIP,14,4,Morning,No,Married,Rural,No,Average,Yes,Employed,Working
18816,37,Female,78095,VIP,16,3,Morning,Yes,Divorced,Rural,No,Excellent,Yes,Employed,Working
18817,62,Male,63323,VIP,59,1,Morning,Yes,Single,Rural,No,Poor,No,Late Career,Working
18818,57,Male,98708,VIP,23,1,Evening,Yes,Divorced,Urban,No,Poor,Yes,Late Career,Working
18819,56,Other,73008,VIP,14,2,Afternoon,Yes,Married,Urban,No,Poor,Yes,Late Career,Working
18820,25,Female,18027,Basic,49,3,Afternoon,No,Divorced,Rural,Yes,Poor,Yes,Early Career,Working
18821,35,Female,74684,VIP,16,6,Morning,Yes,Single,Suburban,No,Poor,Yes,Employed,Working
18822,58,Female,56040,Premium,34,4,Afternoon,Yes,Single,Rural,No,Average,Yes,Late Career,Working
18823,23,Female,38493,Basic,43,5,Morning,Yes,Divorced,Suburban,Yes,Poor,No,Early Career,Working
18824,44,Female,75633,VIP,57,6,Evening,No,Single,Rural,No,Good,Yes,Employed,Working
18825,53,Female,76180,Premium,18,3,Morning,Yes,Single,Urban,No,Good,Yes,Employed,Working
18826,32,Other,86068,Premium,60,6,Morning,Yes,Single,Suburban,No,Good,Yes,Employed,Working
18827,54,Male,76393,Basic,35,6,Evening,Yes,Single,Rural,No,Average,Yes,Employed,Working
18828,22,Female,-388,Basic,25,5,Morning,No,Single,Rural,Yes,Good,No,Student,In Education
18829,56,Female,70868,Premium,53,3,Evening,Yes,Divorced,Suburban,No,Good,No,Late Career,Working
18830,26,Male,44169,Basic,14,2,Afternoon,Yes,Divorced,Urban,No,Good,No,Early Career,Working
18831,24,Male,20276,Basic,36,2,Afternoon,No,Married,Rural,Yes,Good,Yes,Early Career,Working
18832,58,Other,80007,Basic,40,4,Evening,Yes,Married,Suburban,No,Excellent,Yes,Late Career,Working
18833,37,Male,72549,Premium,3,5,Afternoon,No,Single,Urban,No,Average,Yes,Employed,Working
18834,27,Male,52984,Premium,2,4,Evening,No,Divorced,Suburban,No,Poor,No,Early Career,Working
18835,43,Female,61352,Basic,38,3,Afternoon,No,Single,Suburban,No,Excellent,Yes,Employed,Working
18836,21,Male,47826,Premium,55,1,Evening,No,Married,Suburban,No,Excellent,Yes,Student,In Education
18837,55,Female,34255,Basic,42,3,Evening,Yes,Divorced,Rural,Yes,Excellent,No,Employed,Working
18838,41,Male,87897,VIP,22,4,Evening,No,Single,Suburban,No,Poor,Yes,Employed,Working
18839,31,Male,85267,VIP,25,2,Afternoon,Yes,Married,Suburban,No,Good,Yes,Employed,Working
18840,58,Female,77934,Premium,26,4,Afternoon,Yes,Single,Urban,No,Average,No,Late Career,Working
18841,18,Male,24740,Basic,8,2,Afternoon,Yes,Married,Suburban,Yes,Average,Yes,Student,In Education
18842,34,Female,59264,Premium,27,3,Evening,Yes,Divorced,Urban,No,Good,No,Employed,Working
18843,62,Female,61136,Basic,56,1,Evening,Yes,Married,Urban,No,Excellent,No,Late Career,Working
18844,41,Female,38754,VIP,25,4,Morning,No,Divorced,Urban,Yes,Good,No,Employed,Working
18845,44,Female,44891,Premium,38,4,Afternoon,No,Married,Urban,No,Excellent,No,Employed,Working
18846,24,Male,38511,Basic,29,4,Evening,Yes,Divorced,Urban,Yes,Excellent,Yes,Early Career,Working
18847,26,Male,51368,Premium,41,3,Morning,No,Married,Suburban,No,Average,Yes,Early Career,Working
18848,60,Male,93276,VIP,19,6,Evening,Yes,Single,Urban,No,Excellent,Yes,Late Career,Working
18849,52,Male,95658,VIP,59,6,Morning,No,Single,Urban,No,Excellent,No,Employed,Working
18850,29,Female,35826,Basic,58,6,Afternoon,No,Married,Rural,Yes,Average,No,Early Career,Working
18851,38,Male,79159,Premium,6,4,Morning,Yes,Married,Suburban,No,Good,No,Employed,Working
18852,20,Female,18038,Basic,44,2,Afternoon,Yes,Divorced,Suburban,Yes,Good,No,Student,In Education
18853,32,Male,64305,Premium,120,3,Afternoon,Yes,Divorced,Urban,No,Good,No,Employed,Working
18854,38,Female,95645,VIP,33,2,Evening,No,Married,Suburban,No,Poor,No,Employed,Working
18855,27,Male,58394,Premium,44,1,Evening,Yes,Divorced,Suburban,No,Average,Yes,Early Career,Working
18856,50,Male,107864,VIP,30,1,Morning,Yes,Divorced,Suburban,No,Average,No,Employed,Working
18857,63,Female,98977,VIP,60,3,Evening,Yes,Divorced,Urban,No,Average,Yes,Late Career,Working
18858,69,Female,34908,Basic,120,2,Evening,No,Married,Rural,Yes,Average,No,Retired,Retired
18859,23,Female,35173,VIP,18,1,Morning,Yes,Single,Rural,Yes,Good,Yes,Early Career,Working
18860,19,Female,5814,Basic,15,1,Morning,Yes,Divorced,Rural,Yes,Excellent,No,Student,In Education
18861,46,Female,73578,VIP,51,4,Morning,No,Divorced,Urban,No,Average,No,Employed,Working
18862,57,Female,91266,VIP,37,1,Afternoon,Yes,Single,Suburban,No,Good,Yes,Late Career,Working
18863,50,Male,61399,Premium,29,4,Morning,Yes,Single,Urban,No,Average,No,Employed,Working
18864,21,Male,30498,Basic,16,5,Morning,No,Divorced,Suburban,Yes,Good,Yes,Student,In Education
18865,21,Female,33053,Basic,16,4,Evening,No,Married,Suburban,Yes,Good,No,Student,In Education
18866,46,Male,94919,VIP,21,5,Evening,Yes,Single,Suburban,No,Good,Yes,Employed,Working
18867,54,Male,112369,VIP,46,6,Afternoon,No,Divorced,Suburban,No,Average,No,Employed,Working
18868,37,Male,42979,Premium,24,4,Evening,Yes,Married,Rural,No,Average,No,Employed,Working
18869,58,Male,92300,VIP,46,6,Evening,No,Single,Rural,No,Excellent,Yes,Late Career,Working
18870,40,Female,52189,Premium,35,1,Morning,No,Married,Urban,No,Excellent,No,Employed,Working
18871,62,Male,98883,VIP,44,3,Afternoon,Yes,Married,Rural,No,Poor,Yes,Late Career,Working
18872,35,Male,78739,Premium,43,1,Evening,Yes,Divorced,Rural,No,Good,Yes,Employed,Working
18873,66,Male,64722,Premium,15,4,Evening,No,Married,Urban,No,Good,No,Retired,Retired
18874,42,Female,62895,Premium,36,6,Evening,No,Married,Urban,No,Excellent,No,Employed,Working
18875,18,Female,12801,Basic,15,4,Morning,No,Married,Rural,Yes,Good,Yes,Student,In Education
18876,32,Male,104520,VIP,15,2,Morning,Yes,Single,Suburban,No,Average,Yes,Employed,Working
18877,51,Female,69502,Basic,46,5,Afternoon,Yes,Divorced,Suburban,No,Poor,Yes,Employed,Working
18878,65,Male,133141,VIP,38,5,Morning,No,Married,Suburban,No,Excellent,No,Late Career,Working
18879,37,Female,43295,VIP,21,2,Morning,No,Married,Rural,No,Average,No,Employed,Working
18880,54,Female,40972,Basic,1,3,Morning,No,Divorced,Rural,No,Poor,Yes,Employed,Working
18881,44,Other,44751,VIP,54,5,Evening,Yes,Divorced,Urban,No,Poor,Yes,Employed,Working
18882,39,Male,27951,VIP,25,6,Afternoon,Yes,Divorced,Urban,No,Excellent,Yes,Employed,Working
18883,68,Male,95476,VIP,57,1,Afternoon,Yes,Divorced,Suburban,No,Good,Yes,Retired,Retired
18884,22,Male,13338,Basic,41,3,Afternoon,Yes,Divorced,Urban,Yes,Average,Yes,Student,In Education
18885,51,Male,73861,Premium,25,5,Evening,Yes,Single,Suburban,No,Good,No,Employed,Working
18886,56,Male,74749,Basic,51,2,Morning,Yes,Single,Rural,No,Good,Yes,Late Career,Working
18887,20,Male,-89,Basic,18,3,Afternoon,Yes,Married,Rural,Yes,Good,Yes,Student,In Education
18888,34,Male,64877,Basic,4,5,Morning,Yes,Married,Rural,No,Average,Yes,Employed,Working
18889,41,Female,51964,Premium,45,1,Morning,Yes,Married,Urban,No,Average,No,Employed,Working
18890,41,Male,82645,VIP,23,2,Afternoon,Yes,Divorced,Rural,No,Average,No,Employed,Working
18891,20,Other,22789,Basic,25,5,Evening,No,Divorced,Suburban,Yes,Average,Yes,Student,In Education
18892,62,Female,72033,Premium,54,1,Evening,Yes,Married,Urban,No,Good,Yes,Late Career,Working
18893,24,Female,40278,VIP,30,6,Afternoon,Yes,Married,Suburban,No,Excellent,Yes,Early Career,Working
18894,42,Female,61538,Basic,53,3,Morning,No,Divorced,Rural,No,Poor,No,Employed,Working
18895,20,Female,25957,Basic,31,6,Morning,Yes,Divorced,Suburban,Yes,Average,No,Student,In Education
18896,32,Female,71563,VIP,22,4,Morning,No,Married,Rural,No,Good,No,Employed,Working
18897,46,Male,108493,VIP,14,3,Morning,Yes,Married,Suburban,No,Good,Yes,Employed,Working
18898,67,Female,61937,Basic,49,4,Morning,Yes,Divorced,Suburban,No,Good,Yes,Retired,Retired
18899,46,Female,45923,Premium,46,7,Afternoon,No,Single,Urban,No,Excellent,No,Employed,Working
18900,27,Male,33823,Basic,28,1,Afternoon,Yes,Single,Urban,Yes,Poor,Yes,Early Career,Working
18901,49,Male,71946,Basic,38,2,Morning,No,Single,Suburban,No,Excellent,Yes,Employed,Working
18902,40,Female,82448,Premium,34,4,Morning,Yes,Single,Suburban,No,Excellent,Yes,Employed,Working
18903,56,Female,86733,Premium,17,3,Evening,Yes,Single,Suburban,No,Poor,Yes,Late Career,Working
18904,26,Female,41608,Premium,12,3,Evening,Yes,Single,Suburban,No,Good,No,Early Career,Working
18905,54,Male,77219,VIP,58,6,Afternoon,Yes,Married,Rural,No,Average,No,Employed,Working
18906,69,Female,77545,Premium,48,3,Morning,No,Divorced,Urban,No,Average,No,Retired,Retired
18907,57,Male,125315,VIP,44,2,Afternoon,Yes,Single,Suburban,No,Poor,No,Late Career,Working
18908,31,Female,51456,Premium,36,6,Morning,Yes,Married,Suburban,No,Average,No,Employed,Working
18909,21,Male,28524,Basic,37,3,Afternoon,Yes,Divorced,Urban,Yes,Poor,No,Student,In Education
18910,37,Female,39384,VIP,33,5,Evening,Yes,Single,Rural,Yes,Poor,No,Employed,Working
18911,45,Male,60950,Premium,59,5,Afternoon,Yes,Divorced,Rural,No,Good,Yes,Employed,Working
18912,31,Male,70708,Basic,3,4,Afternoon,No,Divorced,Urban,No,Poor,No,Employed,Working
18913,61,Male,109143,VIP,30,3,Afternoon,Yes,Divorced,Rural,No,Good,No,Late Career,Working
