User_ID,Age,Gender,Annual_Income,Membership_Type,Membership_Duration,Frequency_of_Visit,Preferred_Time,Previous_Membership,Marital_Status,Location,Promotion_Response,Health_Condition,Membership_Prediction,Professional,Professional_Status
3850,54,Female,52368,Premium,8,6,Evening,No,Single,Rural,No,Average,Yes,Employed,Working
3851,36,Female,52251,Premium,34,4,Morning,Yes,Divorced,Urban,No,Average,Yes,Employed,Working
3852,64,Male,110285,VIP,23,3,Morning,No,Married,Urban,No,Poor,Yes,Late Career,Working
3853,45,Male,72546,Premium,15,3,Evening,Yes,Single,Urban,No,Poor,No,Employed,Working
3854,57,Male,120040,VIP,27,5,Afternoon,Yes,Married,Suburban,No,Excellent,Yes,Late Career,Working
3855,37,Female,75833,VIP,2,4,Evening,No,Single,Urban,No,Poor,No,Employed,Working
3856,66,Male,86566,VIP,28,3,Morning,Yes,Single,Suburban,No,Good,Yes,Retired,Retired
3857,50,Female,62327,VIP,11,5,Morning,No,Married,Urban,No,Excellent,No,Employed,Working
3858,29,Female,33616,Basic,46,5,Morning,No,Married,Urban,Yes,Poor,Yes,Early Career,Working
3859,68,Male,86117,VIP,21,6,Evening,No,Married,Suburban,No,Excellent,Yes,Retired,Retired
3860,32,Female,75075,VIP,42,3,Morning,Yes,Divorced,Urban,No,Average,No,Employed,Working
3861,58,Female,85726,VIP,32,1,Evening,No,Married,Urban,No,Excellent,No,Late Career,Working
3862,56,Female,67565,Premium,32,1,Afternoon,No,Single,Urban,No,Average,Yes,Late Career,Working
3863,19,Male,8496,Basic,7,2,Morning,No,Married,Rural,Yes,Excellent,Yes,Student,In Education
3864,46,Male,78098,VIP,22,1,Morning,Yes,Divorced,Suburban,No,Poor,No,Employed,Working
3865,58,Male,116123,VIP,14,1,Afternoon,No,Divorced,Urban,No,Average,No,Late Career,Working
3866,27,Male,42806,Premium,13,5,Evening,No,Married,Urban,No,Excellent,Yes,Early Career,Working
3867,19,Male,14765,Basic,21,5,Morning,No,Single,Rural,Yes,Good,Yes,Student,In Education
3868,68,Male,74701,Premium,22,6,Morning,No,Divorced,Suburban,No,Poor,No,Retired,Retired
3869,28,Female,37407,VIP,34,3,Morning,Yes,Single,Suburban,Yes,Excellent,Yes,Early Career,Working
3870,30,Male,33280,Basic,10,3,Morning,No,Divorced,Rural,Yes,Excellent,Yes,Early Career,Working
3871,27,Male,24646,Basic,1,5,Afternoon,No,Divorced,Rural,Yes,Average,No,Early Career,Working
3872,31,Male,64187,Premium,1,3,Evening,No,Single,Rural,No,Average,No,Employed,Working
3873,35,Female,77352,VIP,24,5,Afternoon,Yes,Single,Suburban,No,Poor,Yes,Employed,Working
3874,68,Female,82228,Premium,3,1,Evening,No,Divorced,Suburban,No,Average,Yes,Retired,Retired
3875,26,Female,33190,Basic,31,3,Afternoon,No,Single,Urban,Yes,Excellent,No,Early Career,Working
3876,56,Male,91094,VIP,43,1,Afternoon,No,Married,Rural,No,Excellent,No,Late Career,Working
3877,45,Other,67093,Premium,51,2,Evening,No,Married,Suburban,No,Average,No,Employed,Working
3878,20,Male,19926,Basic,41,6,Morning,No,Divorced,Urban,Yes,Poor,No,Student,In Education
3879,37,Male,82406,VIP,13,6,Morning,No,Married,Rural,No,Good,No,Employed,Working
3880,23,Male,32371,Basic,54,3,Afternoon,Yes,Divorced,Rural,Yes,Excellent,Yes,Early Career,Working
3881,44,Male,70964,Premium,4,5,Afternoon,Yes,Single,Rural,No,Excellent,No,Employed,Working
3882,70,Male,27645,Basic,52,6,Afternoon,No,Single,Rural,Yes,Average,No,Retired,Retired
3883,19,Female,10854,Basic,23,5,Morning,Yes,Married,Rural,Yes,Good,No,Student,In Education
3884,46,Female,58174,Premium,6,6,Evening,Yes,Single,Urban,No,Excellent,Yes,Employed,Working
3885,55,Male,42954,Premium,34,2,Morning,Yes,Married,Rural,No,Good,Yes,Employed,Working
3886,20,Female,5130,Basic,41,5,Afternoon,No,Divorced,Rural,Yes,Good,No,Student,In Education
3887,33,Male,52422,Premium,18,1,Morning,No,Married,Urban,No,Excellent,Yes,Employed,Working
3888,47,Male,79060,Premium,56,5,Morning,Yes,Married,Urban,No,Good,No,Employed,Working
3889,57,Female,78175,VIP,36,2,Morning,No,Single,Rural,No,Good,No,Late Career,Working
3890,19,Female,15082,Basic,26,4,Evening,Yes,Single,Urban,Yes,Average,No,Student,In Education
3891,34,Male,83723,VIP,33,4,Afternoon,No,Single,Rural,No,Average,Yes,Employed,Working
3892,58,Male,94019,VIP,33,1,Morning,Yes,Married,Urban,No,Good,Yes,Late Career,Working
3893,29,Female,32367,Basic,25,4,Morning,No,Single,Urban,Yes,Poor,Yes,Early Career,Working
3894,52,Female,59448,Premium,52,5,Afternoon,No,Divorced,Suburban,No,Good,No,Employed,Working
3895,60,Female,58862,Premium,17,2,Morning,Yes,Married,Urban,No,Excellent,Yes,Late Career,Working
3896,18,Male,43470,Premium,51,6,Morning,No,Married,Suburban,No,Poor,No,Student,In Education
3897,62,Male,95303,VIP,3,1,Morning,No,Married,Suburban,No,Average,Yes,Late Career,Working
3898,32,Male,66683,VIP,55,4,Morning,Yes,Divorced,Urban,No,Poor,No,Employed,Working
3899,43,Male,62416,Premium,22,5,Afternoon,No,Divorced,Urban,No,Average,No,Employed,Working
3900,54,Female,49921,Premium,56,6,Morning,Yes,Single,Urban,No,Poor,Yes,Employed,Working
3901,38,Female,66497,VIP,55,6,Evening,Yes,Single,Urban,No,Good,No,Employed,Working
3902,66,Male,66829,Premium,49,5,Morning,Yes,Married,Rural,No,Average,Yes,Retired,Retired
3903,48,Female,64160,Premium,35,3,Evening,Yes,Single,Suburban,No,Excellent,No,Employed,Working
3904,42,Female,64512,VIP,57,3,Afternoon,No,Divorced,Urban,No,Poor,No,Employed,Working
3905,40,Male,72494,VIP,4,2,Morning,No,Single,Suburban,No,Good,Yes,Employed,Working
3906,41,Female,54777,Premium,59,1,Evening,Yes,Single,Urban,No,Poor,No,Employed,Working
3907,55,Female,58789,Premium,28,4,Evening,No,Married,Urban,No,Poor,No,Employed,Working
3908,45,Female,80676,Premium,59,4,Morning,No,Divorced,Urban,No,Excellent,No,Employed,Working
3909,38,Male,47159,VIP,13,5,Morning,No,Divorced,Rural,No,Poor,No,Employed,Working
3910,60,Female,67892,VIP,30,4,Afternoon,No,Divorced,Rural,No,Excellent,Yes,Late Career,Working
3911,35,Female,74967,Premium,47,2,Afternoon,Yes,Single,Rural,No,Average,Yes,Employed,Working
3912,53,Male,72360,Premium,12,3,Morning,No,Divorced,Urban,No,Excellent,Yes,Employed,Working
3913,52,Male,72405,VIP,3,5,Afternoon,Yes,Single,Urban,No,Excellent,No,Employed,Working
3914,62,Female,82268,VIP,21,1,Afternoon,Yes,Married,Suburban,No,Average,Yes,Late Career,Working
3915,26,Male,34361,Basic,40,5,Afternoon,No,Divorced,Rural,Yes,Excellent,Yes,Early Career,Working
3916,70,Female,62590,Premium,1,4,Afternoon,No,Married,Rural,No,Good,No,Retired,Retired
3917,55,Female,57152,Premium,18,2,Morning,No,Single,Urban,No,Poor,No,Employed,Working
3918,47,Male,87964,VIP,13,1,Morning,Yes,Divorced,Urban,No,Excellent,Yes,Employed,Working
3919,61,Male,100849,VIP,7,5,Evening,Yes,Single,Suburban,No,Poor,Yes,Late Career,Working
3920,51,Female,38851,Basic,13,4,Afternoon,No,Divorced,Rural,Yes,Excellent,No,Employed,Working
3921,49,Male,69709,Premium,17,5,Morning,No,Single,Rural,No,Average,No,Employed,Working
3922,20,Female,20619,Basic,45,1,Evening,Yes,Single,Suburban,Yes,Average,No,Student,In Education
3923,20,Female,6598,Basic,32,4,Afternoon,Yes,Single,Rural,Yes,Poor,No,Student,In Education
3924,45,Female,91438,VIP,29,3,Evening,No,Married,Suburban,No,Poor,Yes,Employed,Working
3925,61,Female,65177,Premium,45,6,Afternoon,No,Divorced,Rural,No,Poor,Yes,Late Career,Working
3926,32,Female,50833,Premium,30,1,Morning,No,Single,Rural,No,Average,No,Employed,Working
3927,58,Male,87646,VIP,11,3,Evening,Yes,Divorced,Rural,No,Poor,No,Late Career,Working
3928,40,Female,65109,Premium,14,3,Morning,Yes,Single,Urban,No,Excellent,Yes,Employed,Working
3929,57,Female,56709,Premium,53,4,Afternoon,No,Divorced,Urban,No,Excellent,Yes,Late Career,Working
3930,28,Male,50416,Premium,10,5,Afternoon,Yes,Single,Suburban,No,Poor,Yes,Early Career,Working
3931,65,Male,105347,VIP,8,5,Afternoon,Yes,Single,Suburban,No,Average,Yes,Late Career,Working
3932,49,Female,67568,VIP,31,2,Evening,Yes,Married,Rural,No,Excellent,No,Employed,Working
3933,53,Male,68354,VIP,6,1,Evening,No,Divorced,Urban,No,Average,Yes,Employed,Working
3934,50,Female,83960,VIP,19,1,Evening,No,Married,Urban,No,Average,No,Employed,Working
3935,41,Female,58156,Premium,55,4,Morning,No,Single,Rural,No,Average,No,Employed,Working
3936,56,Male,98727,VIP,19,4,Evening,Yes,Married,Urban,No,Poor,Yes,Late Career,Working
3937,51,Female,70914,Premium,12,2,Afternoon,Yes,Married,Urban,No,Average,No,Employed,Working
3938,45,Male,66515,Premium,53,2,Morning,No,Married,Urban,No,Average,No,Employed,Working
3939,54,Male,85200,VIP,39,3,Afternoon,No,Married,Suburban,No,Poor,No,Employed,Working
3940,24,Female,29855,Basic,50,6,Afternoon,Yes,Divorced,Urban,Yes,Good,No,Early Career,Working
3941,21,Male,7067,Basic,58,2,Evening,No,Married,Rural,Yes,Excellent,Yes,Student,In Education
3942,54,Female,69261,Premium,52,5,Evening,Yes,Single,Suburban,No,Poor,Yes,Employed,Working
3943,18,Female,9100,Basic,18,3,Evening,No,Single,Rural,Yes,Excellent,Yes,Student,In Education
3944,18,Female,38784,Basic,55,6,Afternoon,No,Married,Suburban,Yes,Poor,No,Student,In Education
3945,64,Male,115610,VIP,3,2,Morning,No,Married,Urban,No,Poor,No,Late Career,Working
3946,37,Male,60933,Premium,9,6,Evening,Yes,Married,Urban,No,Poor,Yes,Employed,Working
3947,36,Female,44172,Basic,59,5,Evening,No,Single,Urban,No,Excellent,No,Employed,Working
3948,46,Female,88389,VIP,6,5,Morning,No,Married,Suburban,No,Poor,Yes,Employed,Working
3949,27,Female,35786,Basic,1,3,Afternoon,No,Divorced,Urban,Yes,Poor,Yes,Early Career,Working
3950,35,Female,57865,Premium,42,3,Afternoon,Yes,Married,Urban,No,Poor,No,Employed,Working
3951,45,Male,80918,VIP,40,5,Morning,Yes,Divorced,Suburban,No,Excellent,Yes,Employed,Working
3952,52,Male,85744,VIP,29,4,Evening,No,Married,Urban,No,Good,No,Employed,Working
3953,60,Female,68526,VIP,55,3,Morning,No,Single,Urban,No,Poor,Yes,Late Career,Working
3954,64,Male,86167,VIP,49,1,Evening,No,Single,Rural,No,Poor,No,Late Career,Working
3955,48,Male,88604,Premium,35,4,Morning,No,Married,Rural,No,Poor,No,Employed,Working
3956,44,Female,71694,Premium,35,1,Afternoon,No,Divorced,Urban,No,Poor,Yes,Employed,Working
3957,28,Male,48281,Premium,30,6,Afternoon,Yes,Single,Urban,No,Poor,Yes,Early Career,Working
3958,66,Male,36101,VIP,35,6,Afternoon,Yes,Single,Rural,Yes,Good,No,Retired,Retired
3959,66,Male,89851,VIP,39,6,Afternoon,Yes,Single,Urban,No,Average,No,Retired,Retired
3960,55,Female,74544,VIP,22,2,Morning,No,Married,Rural,No,Average,No,Employed,Working
3961,22,Female,18637,Basic,43,3,Morning,Yes,Married,Urban,Yes,Poor,No,Student,In Education
3962,25,Female,23262,Basic,28,3,Evening,No,Married,Rural,Yes,Excellent,Yes,Early Career,Working
3963,51,Female,47305,Premium,18,5,Morning,Yes,Divorced,Urban,No,Good,Yes,Employed,Working
3964,65,Male,99857,VIP,32,3,Evening,No,Married,Rural,No,Good,No,Late Career,Working
3965,69,Female,84137,VIP,5,6,Morning,Yes,Divorced,Urban,No,Good,No,Retired,Retired
3966,29,Male,47817,Premium,54,1,Morning,No,Married,Suburban,No,Average,No,Early Career,Working
3967,55,Male,52221,Premium,60,4,Morning,Yes,Divorced,Urban,No,Excellent,Yes,Employed,Working
3968,18,Female,12282,Basic,34,2,Morning,Yes,Divorced,Urban,Yes,Average,Yes,Student,In Education
3969,48,Female,65067,VIP,31,4,Afternoon,No,Married,Rural,No,Good,No,Employed,Working
3970,21,Male,46380,Premium,46,1,Morning,No,Divorced,Suburban,No,Average,No,Student,In Education
3971,66,Male,44190,Premium,33,2,Evening,No,Single,Rural,No,Average,No,Retired,Retired
3972,62,Female,88089,Premium,4,5,Afternoon,No,Single,Suburban,No,Poor,Yes,Late Career,Working
3973,67,Male,87487,VIP,14,3,Morning,No,Married,Rural,No,Poor,Yes,Retired,Retired
3974,22,Male,26768,Basic,15,3,Morning,Yes,Single,Suburban,Yes,Poor,No,Student,In Education
3975,47,Male,42083,Premium,60,5,Evening,Yes,Married,Rural,No,Good,No,Employed,Working
3976,41,Male,71166,Premium,20,1,Afternoon,Yes,Divorced,Rural,No,Poor,No,Employed,Working
3977,20,Female,15051,Basic,20,5,Afternoon,No,Single,Urban,Yes,Good,Yes,Student,In Education
3978,28,Male,26627,Basic,49,6,Afternoon,Yes,Divorced,Rural,Yes,Poor,No,Early Career,Working
3979,62,Male,107612,VIP,35,1,Afternoon,Yes,Married,Rural,No,Good,No,Late Career,Working
3980,21,Female,19213,Basic,55,2,Evening,Yes,Married,Urban,Yes,Average,Yes,Student,In Education
3981,43,Female,93407,VIP,4,4,Morning,Yes,Divorced,Suburban,No,Excellent,No,Employed,Working
3982,44,Male,82919,VIP,18,4,Morning,No,Married,Urban,No,Good,Yes,Employed,Working
3983,63,Male,103234,VIP,24,5,Afternoon,No,Single,Rural,No,Average,No,Late Career,Working
3984,60,Male,79514,VIP,27,3,Evening,Yes,Married,Urban,No,Poor,Yes,Late Career,Working
3985,44,Female,72501,Premium,33,5,Morning,Yes,Single,Urban,No,Average,Yes,Employed,Working
3986,59,Female,79098,Premium,25,3,Afternoon,Yes,Married,Suburban,No,Average,Yes,Late Career,Working
3987,68,Female,97664,VIP,5,5,Afternoon,Yes,Single,Suburban,No,Excellent,No,Retired,Retired
3988,67,Female,48506,Premium,18,5,Evening,Yes,Married,Rural,No,Poor,No,Retired,Retired
3989,23,Female,28611,Basic,45,4,Evening,Yes,Married,Rural,Yes,Good,Yes,Early Career,Working
3990,32,Female,87219,VIP,46,6,Evening,No,Divorced,Suburban,No,Good,No,Employed,Working
3991,70,Female,62319,Premium,20,3,Afternoon,Yes,Divorced,Urban,No,Good,Yes,Retired,Retired
3992,47,Male,92227,VIP,35,6,Evening,Yes,Single,Rural,No,Poor,Yes,Employed,Working
3993,59,Other,74161,VIP,55,6,Afternoon,Yes,Divorced,Suburban,No,Good,Yes,Late Career,Working
3994,54,Male,107250,VIP,6,6,Morning,Yes,Divorced,Suburban,No,Excellent,No,Employed,Working
3995,54,Male,95841,VIP,27,4,Afternoon,Yes,Single,Urban,No,Average,Yes,Employed,Working
3996,59,Female,76319,Premium,28,6,Afternoon,Yes,Divorced,Suburban,No,Poor,No,Late Career,Working
3997,54,Male,63133,Premium,11,3,Morning,Yes,Single,Urban,No,Good,No,Employed,Working
3998,52,Female,43083,VIP,9,2,Evening,Yes,Single,Rural,No,Average,Yes,Employed,Working
3999,40,Female,76888,VIP,52,6,Evening,Yes,Single,Suburban,No,Average,No,Employed,Working
4000,23,Male,32947,Basic,28,6,Afternoon,Yes,Single,Rural,Yes,Excellent,No,Early Career,Working
4001,21,Female,32926,VIP,19,2,Afternoon,No,Married,Suburban,Yes,Good,No,Student,In Education
4002,35,Male,88221,VIP,39,6,Morning,Yes,Married,Urban,No,Poor,Yes,Employed,Working
4003,26,Male,22125,Basic,54,2,Evening,Yes,Single,Rural,Yes,Average,No,Early Career,Working
4004,66,Female,63747,Premium,21,1,Morning,No,Divorced,Suburban,No,Excellent,Yes,Retired,Retired
4005,46,Female,72137,VIP,31,4,Afternoon,Yes,Single,Urban,No,Average,Yes,Employed,Working
4006,30,Female,41227,Basic,42,4,Afternoon,Yes,Single,Suburban,No,Excellent,No,Early Career,Working
4007,64,Male,81218,VIP,7,2,Morning,Yes,Divorced,Urban,No,Excellent,Yes,Late Career,Working
4008,69,Female,68667,Premium,37,5,Morning,Yes,Single,Rural,No,Average,No,Retired,Retired
4009,34,Male,98328,VIP,25,4,Evening,No,Married,Suburban,No,Average,Yes,Employed,Working
4010,62,Female,61644,Premium,28,3,Morning,Yes,Single,Rural,No,Good,No,Late Career,Working
4011,49,Male,54286,Premium,36,4,Evening,Yes,Married,Urban,No,Poor,No,Employed,Working
4012,65,Female,66517,Premium,17,4,Evening,Yes,Divorced,Urban,No,Excellent,Yes,Late Career,Working
4013,39,Male,74252,VIP,26,3,Morning,Yes,Divorced,Rural,No,Excellent,Yes,Employed,Working
4014,21,Male,8501,Basic,28,2,Morning,Yes,Divorced,Rural,Yes,Average,Yes,Student,In Education
4015,22,Female,17418,Basic,37,2,Evening,No,Married,Urban,Yes,Average,Yes,Student,In Education
4016,54,Female,67187,VIP,17,3,Morning,No,Single,Urban,No,Average,Yes,Employed,Working
4017,58,Female,72309,VIP,60,4,Evening,Yes,Divorced,Urban,No,Poor,No,Late Career,Working
4018,66,Female,50235,Premium,49,6,Evening,No,Divorced,Suburban,No,Average,No,Retired,Retired
4019,30,Female,25052,Basic,17,4,Afternoon,No,Divorced,Rural,Yes,Excellent,Yes,Early Career,Working
4020,51,Female,67710,Premium,33,2,Evening,No,Single,Rural,No,Excellent,Yes,Employed,Working
4021,62,Male,116383,VIP,56,6,Afternoon,Yes,Single,Suburban,No,Excellent,No,Late Career,Working
4022,39,Female,39167,VIP,34,1,Morning,Yes,Married,Rural,Yes,Poor,No,Employed,Working
4023,70,Male,88497,VIP,57,2,Evening,No,Married,Suburban,No,Poor,No,Retired,Retired
4024,40,Female,65478,Premium,23,3,Evening,No,Single,Urban,No,Poor,Yes,Employed,Working
4025,68,Female,90071,VIP,30,6,Morning,Yes,Single,Suburban,No,Poor,No,Retired,Retired
4026,20,Female,3228,Basic,27,1,Morning,No,Divorced,Rural,Yes,Good,Yes,Student,In Education
4027,59,Female,58079,Premium,51,1,Morning,Yes,Divorced,Rural,No,Good,Yes,Late Career,Working
4028,51,Female,65448,Premium,9,3,Evening,Yes,Married,Suburban,No,Good,Yes,Employed,Working
4029,49,Female,74832,VIP,20,6,Morning,No,Divorced,Suburban,No,Average,No,Employed,Working
4030,62,Male,64266,Premium,23,5,Morning,Yes,Single,Rural,No,Poor,Yes,Late Career,Working
4031,68,Female,72594,Premium,47,2,Afternoon,No,Single,Suburban,No,Poor,No,Retired,Retired
4032,66,Male,75059,VIP,19,4,Afternoon,No,Married,Urban,No,Good,Yes,Retired,Retired
4033,38,Female,58691,Premium,37,6,Evening,No,Single,Rural,No,Good,No,Employed,Working
4034,63,Male,101899,VIP,45,2,Morning,Yes,Married,Rural,No,Poor,No,Late Career,Working
4035,61,Male,104075,VIP,4,3,Morning,No,Divorced,Urban,No,Good,Yes,Late Career,Working
4036,38,Male,94884,VIP,13,4,Afternoon,Yes,Married,Suburban,No,Average,Yes,Employed,Working
4037,61,Male,119706,VIP,38,5,Evening,No,Single,Suburban,No,Average,Yes,Late Career,Working
4038,28,Female,24535,Basic,12,3,Morning,Yes,Divorced,Urban,Yes,Average,No,Early Career,Working
4039,56,Male,108705,VIP,9,2,Evening,No,Single,Rural,No,Excellent,No,Late Career,Working
4040,21,Female,26795,Basic,15,1,Afternoon,No,Single,Suburban,Yes,Excellent,No,Student,In Education
4041,68,Male,58440,Premium,21,3,Morning,Yes,Divorced,Rural,No,Poor,No,Retired,Retired
4042,18,Female,10923,Basic,15,3,Afternoon,Yes,Single,Urban,Yes,Excellent,Yes,Student,In Education
4043,45,Female,74453,Premium,49,2,Afternoon,No,Single,Suburban,No,Good,No,Employed,Working
4044,41,Female,53147,Premium,5,5,Afternoon,Yes,Divorced,Urban,No,Average,Yes,Employed,Working
4045,52,Female,45607,Premium,5,2,Morning,No,Single,Rural,No,Average,No,Employed,Working
4046,30,Male,56900,Premium,25,2,Evening,No,Married,Suburban,No,Excellent,No,Early Career,Working
4047,64,Female,106002,VIP,24,5,Morning,Yes,Single,Suburban,No,Average,Yes,Late Career,Working
4048,51,Male,99893,VIP,37,5,Afternoon,Yes,Single,Urban,No,Average,Yes,Employed,Working
4049,28,Female,34594,Basic,53,3,Evening,No,Divorced,Urban,Yes,Average,No,Early Career,Working
4050,53,Female,79611,VIP,31,1,Afternoon,No,Married,Urban,No,Good,No,Employed,Working
4051,68,Male,77491,Premium,46,2,Morning,No,Single,Urban,No,Excellent,Yes,Retired,Retired
4052,34,Female,87384,VIP,34,1,Evening,No,Divorced,Suburban,No,Average,No,Employed,Working
4053,52,Female,57729,Premium,41,5,Morning,Yes,Single,Suburban,No,Average,No,Employed,Working
4054,35,Male,95329,VIP,14,5,Evening,No,Single,Suburban,No,Average,Yes,Employed,Working
4055,57,Male,133956,VIP,27,2,Afternoon,Yes,Single,Suburban,No,Poor,Yes,Late Career,Working
4056,39,Male,89258,VIP,47,3,Afternoon,No,Married,Urban,No,Good,Yes,Employed,Working
4057,41,Female,80412,VIP,4,2,Afternoon,Yes,Divorced,Urban,No,Excellent,No,Employed,Working
4058,36,Female,64634,Premium,23,3,Morning,No,Married,Urban,No,Average,Yes,Employed,Working
4059,54,Male,41510,VIP,58,4,Morning,Yes,Single,Rural,No,Good,Yes,Employed,Working
4060,56,Male,134147,VIP,38,3,Afternoon,No,Married,Suburban,No,Average,Yes,Late Career,Working
4061,38,Female,54086,Premium,46,2,Afternoon,Yes,Single,Urban,No,Excellent,No,Employed,Working
4062,25,Female,32956,Basic,5,2,Evening,Yes,Married,Urban,Yes,Excellent,Yes,Early Career,Working
4063,45,Male,49167,Premium,27,3,Evening,Yes,Divorced,Rural,No,Poor,No,Employed,Working
4064,22,Male,-107,Basic,43,1,Morning,No,Married,Rural,Yes,Poor,No,Student,In Education
4065,34,Female,92170,VIP,53,3,Evening,Yes,Divorced,Suburban,No,Poor,Yes,Employed,Working
4066,54,Male,103292,VIP,14,4,Morning,Yes,Single,Suburban,No,Poor,No,Employed,Working
4067,53,Male,83712,VIP,7,4,Morning,No,Divorced,Urban,No,Average,Yes,Employed,Working
4068,36,Female,59151,Premium,46,1,Evening,No,Single,Rural,No,Good,No,Employed,Working
4069,44,Female,41309,Premium,45,4,Evening,No,Married,Rural,No,Average,Yes,Employed,Working
4070,70,Male,64751,Premium,18,2,Evening,Yes,Married,Urban,No,Poor,No,Retired,Retired
4071,51,Male,77503,VIP,32,1,Afternoon,Yes,Divorced,Rural,No,Poor,No,Employed,Working
4072,28,Male,29824,Basic,57,1,Afternoon,Yes,Married,Rural,Yes,Average,No,Early Career,Working
4073,62,Male,84003,VIP,2,1,Evening,Yes,Married,Urban,No,Average,Yes,Late Career,Working
4074,64,Female,103671,VIP,41,6,Afternoon,No,Single,Suburban,No,Good,Yes,Late Career,Working
4075,29,Male,39456,Basic,43,3,Morning,Yes,Married,Urban,Yes,Good,No,Early Career,Working
4076,38,Female,46640,Premium,20,3,Afternoon,No,Single,Urban,No,Excellent,Yes,Employed,Working
4077,28,Female,25078,Basic,29,1,Afternoon,Yes,Divorced,Rural,Yes,Good,No,Early Career,Working
4078,56,Male,82410,VIP,58,4,Afternoon,No,Married,Urban,No,Good,Yes,Late Career,Working
4079,45,Male,72065,Premium,43,6,Morning,No,Divorced,Rural,No,Poor,Yes,Employed,Working
4080,22,Female,5612,Basic,26,6,Morning,Yes,Married,Rural,Yes,Poor,No,Student,In Education
4081,34,Female,64529,Premium,38,2,Evening,Yes,Divorced,Urban,No,Excellent,Yes,Employed,Working
4082,37,Female,60231,Premium,1,2,Afternoon,Yes,Divorced,Suburban,No,Excellent,Yes,Employed,Working
4083,58,Male,68621,VIP,5,3,Afternoon,No,Single,Rural,No,Good,No,Late Career,Working
4084,63,Female,82566,VIP,54,5,Morning,No,Married,Rural,No,Good,No,Late Career,Working
4085,29,Female,15991,Basic,57,1,Afternoon,Yes,Divorced,Rural,Yes,Excellent,Yes,Early Career,Working
4086,23,Female,32876,Basic,14,5,Morning,No,Single,Urban,Yes,Excellent,No,Early Career,Working
4087,34,Male,85643,Premium,25,2,Afternoon,Yes,Divorced,Suburban,No,Poor,Yes,Employed,Working
4088,68,Female,52552,Premium,48,3,Evening,Yes,Divorced,Suburban,No,Excellent,Yes,Retired,Retired
4089,36,Female,35065,Basic,9,3,Morning,Yes,Divorced,Rural,Yes,Poor,Yes,Employed,Working
4090,43,Male,86719,VIP,30,3,Morning,Yes,Married,Urban,No,Poor,Yes,Employed,Working
4091,65,Female,85897,VIP,19,3,Morning,No,Married,Rural,No,Excellent,Yes,Late Career,Working
4092,61,Male,101979,VIP,52,3,Afternoon,Yes,Divorced,Urban,No,Excellent,No,Late Career,Working
4093,61,Male,105910,VIP,40,1,Evening,No,Divorced,Rural,No,Good,No,Late Career,Working
4094,69,Male,69354,Premium,8,6,Morning,No,Divorced,Suburban,No,Good,Yes,Retired,Retired
4095,49,Female,76294,VIP,16,5,Evening,No,Married,Suburban,No,Poor,Yes,Employed,Working
4096,23,Male,45530,VIP,50,6,Morning,No,Divorced,Suburban,No,Poor,No,Early Career,Working
4097,53,Male,73363,Premium,8,2,Evening,No,Divorced,Urban,No,Excellent,No,Employed,Working
4098,55,Female,56351,Premium,23,2,Afternoon,Yes,Divorced,Urban,No,Average,No,Employed,Working
4099,28,Male,39646,Basic,9,6,Afternoon,No,Divorced,Urban,Yes,Average,Yes,Early Career,Working
4100,50,Female,73570,Premium,32,3,Evening,Yes,Married,Urban,No,Excellent,No,Employed,Working
4101,41,Female,78612,VIP,37,3,Evening,Yes,Single,Urban,No,Poor,No,Employed,Working
4102,40,Female,56115,Premium,34,6,Afternoon,Yes,Single,Rural,No,Poor,Yes,Employed,Working
4103,32,Female,50195,Premium,53,3,Evening,Yes,Divorced,Suburban,No,Average,No,Employed,Working
4104,44,Female,56845,Premium,46,6,Evening,No,Single,Urban,No,Good,No,Employed,Working
4105,28,Male,36320,Basic,18,4,Evening,No,Single,Rural,Yes,Poor,No,Early Career,Working
4106,68,Female,53479,Premium,45,2,Morning,Yes,Married,Suburban,No,Excellent,Yes,Retired,Retired
4107,67,Male,50476,Premium,44,3,Evening,Yes,Divorced,Rural,No,Poor,Yes,Retired,Retired
4108,34,Female,93518,VIP,15,5,Morning,Yes,Married,Suburban,No,Poor,Yes,Employed,Working
4109,68,Male,94219,VIP,53,4,Afternoon,Yes,Single,Urban,No,Good,No,Retired,Retired
4110,70,Female,70234,Premium,15,1,Afternoon,Yes,Single,Suburban,No,Average,No,Retired,Retired
4111,31,Female,77981,VIP,29,4,Afternoon,Yes,Divorced,Suburban,No,Good,No,Employed,Working
4112,44,Female,79634,VIP,57,4,Evening,No,Divorced,Urban,No,Excellent,Yes,Employed,Working
4113,35,Male,71306,Premium,23,4,Afternoon,No,Married,Urban,No,Excellent,Yes,Employed,Working
4114,45,Male,92973,VIP,23,5,Morning,No,Divorced,Urban,No,Good,No,Employed,Working
4115,68,Female,44733,Premium,1,2,Morning,No,Single,Urban,No,Excellent,No,Retired,Retired
4116,64,Female,98017,VIP,57,3,Evening,Yes,Married,Suburban,No,Excellent,No,Late Career,Working
4117,64,Male,130386,VIP,22,5,Morning,No,Married,Suburban,No,Poor,Yes,Late Career,Working
4118,21,Other,22959,Basic,7,5,Morning,No,Divorced,Urban,Yes,Excellent,No,Student,In Education
4119,24,Female,50957,Premium,45,6,Afternoon,Yes,Divorced,Suburban,No,Poor,No,Early Career,Working
4120,62,Male,97299,VIP,32,3,Morning,No,Single,Suburban,No,Excellent,No,Late Career,Working
